,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
43,Fly Chick,Dope Boy Dictionary,Mook Boy,100599,spotify:track:25Lggho3mNBmDLypQswny6,https://api.spotify.com/v1/tracks/25Lggho3mNBmDLypQswny6,0.662,0.826,10.0,-7.447,1.0,0.408,0.085,0.0,0.593,0.766,143.954,audio_features,25Lggho3mNBmDLypQswny6,spotify:track:25Lggho3mNBmDLypQswny6,https://api.spotify.com/v1/tracks/25Lggho3mNBmDLypQswny6,https://api.spotify.com/v1/audio-analysis/25Lggho3mNBmDLypQswny6,100599.0,4.0,
44,62111 Police,600ml Jugg 2,Lil Flan$,154178,spotify:track:7s5aGZ6Gp9xAmyOtuJ3JTb,https://api.spotify.com/v1/tracks/7s5aGZ6Gp9xAmyOtuJ3JTb,0.735,0.527,7.0,-9.814,0.0,0.0323,0.027,0.699,0.132,0.183,136.965,audio_features,7s5aGZ6Gp9xAmyOtuJ3JTb,spotify:track:7s5aGZ6Gp9xAmyOtuJ3JTb,https://api.spotify.com/v1/tracks/7s5aGZ6Gp9xAmyOtuJ3JTb,https://api.spotify.com/v1/audio-analysis/7s5aGZ6Gp9xAmyOtuJ3JTb,154179.0,4.0,
45,Salve Reina de los cielos,Salazar: Complete Vespers of Our Lady,Juan García de Salazar,221200,spotify:track:2hB1e4Iae0CpTAPIhsvLU2,https://api.spotify.com/v1/tracks/2hB1e4Iae0CpTAPIhsvLU2,0.148,0.0537,3.0,-22.503,0.0,0.0419,0.985,0.0369,0.167,0.0946,78.779,audio_features,2hB1e4Iae0CpTAPIhsvLU2,spotify:track:2hB1e4Iae0CpTAPIhsvLU2,https://api.spotify.com/v1/tracks/2hB1e4Iae0CpTAPIhsvLU2,https://api.spotify.com/v1/audio-analysis/2hB1e4Iae0CpTAPIhsvLU2,221200.0,3.0,
46,"Organ Concerto in D Minor, BWV 596: I. Allegretto - II. Grave - III. Fugue (Arr. of Vivaldi's Violin Concerto in D Minor, RV 565)",Music in Helsinki Cathedral,Johann Sebastian Bach,310733,spotify:track:2iDJd0Snvc2uX1IzdKbaJJ,https://api.spotify.com/v1/tracks/2iDJd0Snvc2uX1IzdKbaJJ,0.0893,0.0556,2.0,-26.93,0.0,0.0401,0.641,0.885,0.166,0.0394,167.222,audio_features,2iDJd0Snvc2uX1IzdKbaJJ,spotify:track:2iDJd0Snvc2uX1IzdKbaJJ,https://api.spotify.com/v1/tracks/2iDJd0Snvc2uX1IzdKbaJJ,https://api.spotify.com/v1/audio-analysis/2iDJd0Snvc2uX1IzdKbaJJ,310733.0,4.0,
47,Cold Contagious,Razorblade Suitcase (In Addition),Bush,360066,spotify:track:6mOWmenLNbQ8RBImhLgQ1r,https://api.spotify.com/v1/tracks/6mOWmenLNbQ8RBImhLgQ1r,0.468,0.468,0.0,-8.524,1.0,0.0315,0.000575,0.000759,0.477,0.116,129.918,audio_features,6mOWmenLNbQ8RBImhLgQ1r,spotify:track:6mOWmenLNbQ8RBImhLgQ1r,https://api.spotify.com/v1/tracks/6mOWmenLNbQ8RBImhLgQ1r,https://api.spotify.com/v1/audio-analysis/6mOWmenLNbQ8RBImhLgQ1r,360067.0,4.0,
48,Whiskey Drive,Old Habits,Hot Bodies In Motion,214186,spotify:track:27yGnni4pTiCDlBAWaE1GK,https://api.spotify.com/v1/tracks/27yGnni4pTiCDlBAWaE1GK,0.85,0.396,4.0,-8.532,0.0,0.0516,0.0381,0.00232,0.258,0.466,138.185,audio_features,27yGnni4pTiCDlBAWaE1GK,spotify:track:27yGnni4pTiCDlBAWaE1GK,https://api.spotify.com/v1/tracks/27yGnni4pTiCDlBAWaE1GK,https://api.spotify.com/v1/audio-analysis/27yGnni4pTiCDlBAWaE1GK,214187.0,4.0,
49,Guide You (Edu Kpeme),Uyai,Ibibio Sound Machine,193880,spotify:track:64dqjHFXqRRNxnhopHgDm7,https://api.spotify.com/v1/tracks/64dqjHFXqRRNxnhopHgDm7,0.831,0.552,7.0,-9.259,1.0,0.0626,0.166,0.0897,0.0965,0.893,126.031,audio_features,64dqjHFXqRRNxnhopHgDm7,spotify:track:64dqjHFXqRRNxnhopHgDm7,https://api.spotify.com/v1/tracks/64dqjHFXqRRNxnhopHgDm7,https://api.spotify.com/v1/audio-analysis/64dqjHFXqRRNxnhopHgDm7,193880.0,4.0,
50,"Dance Suite, BB 86b: III. Allegro vivace (version for piano solo)",50 Years of Hungaroton (1951-2001): Pianists,Béla Bartók,168320,spotify:track:1IsMCnS7ipy0VY2xvVGGd4,https://api.spotify.com/v1/tracks/1IsMCnS7ipy0VY2xvVGGd4,0.467,0.177,11.0,-18.241,0.0,0.0381,0.988,0.905,0.108,0.22,131.785,audio_features,1IsMCnS7ipy0VY2xvVGGd4,spotify:track:1IsMCnS7ipy0VY2xvVGGd4,https://api.spotify.com/v1/tracks/1IsMCnS7ipy0VY2xvVGGd4,https://api.spotify.com/v1/audio-analysis/1IsMCnS7ipy0VY2xvVGGd4,168320.0,3.0,
51,2K,Songs to Yeet at the Sun,Soul Glo,227787,spotify:track:1K1x4FBYSfAHXjz1TBt1hg,https://api.spotify.com/v1/tracks/1K1x4FBYSfAHXjz1TBt1hg,0.588,0.64,10.0,-9.486,0.0,0.423,0.145,4.15e-05,0.143,0.209,96.118,audio_features,1K1x4FBYSfAHXjz1TBt1hg,spotify:track:1K1x4FBYSfAHXjz1TBt1hg,https://api.spotify.com/v1/tracks/1K1x4FBYSfAHXjz1TBt1hg,https://api.spotify.com/v1/audio-analysis/1K1x4FBYSfAHXjz1TBt1hg,227788.0,4.0,
52,"Why Didn't You Call Me - Live at Wembley Arena, London April 5, 2000",Why Didn't You Call Me,Macy Gray,215160,spotify:track:1l4RCs64BU0cJDnuHeXJT6,https://api.spotify.com/v1/tracks/1l4RCs64BU0cJDnuHeXJT6,0.45,0.915,0.0,-5.06,1.0,0.233,0.00968,5.64e-06,0.908,0.535,182.801,audio_features,1l4RCs64BU0cJDnuHeXJT6,spotify:track:1l4RCs64BU0cJDnuHeXJT6,https://api.spotify.com/v1/tracks/1l4RCs64BU0cJDnuHeXJT6,https://api.spotify.com/v1/audio-analysis/1l4RCs64BU0cJDnuHeXJT6,215160.0,4.0,
53,Candy Pop - Instrumental,Candy Pop,TWICE,202013,spotify:track:106R5tUsYByg71UYvT2Pin,https://api.spotify.com/v1/tracks/106R5tUsYByg71UYvT2Pin,0.56,0.964,0.0,-2.66,1.0,0.0523,0.000687,0.864,0.147,0.459,174.032,audio_features,106R5tUsYByg71UYvT2Pin,spotify:track:106R5tUsYByg71UYvT2Pin,https://api.spotify.com/v1/tracks/106R5tUsYByg71UYvT2Pin,https://api.spotify.com/v1/audio-analysis/106R5tUsYByg71UYvT2Pin,202013.0,4.0,
54,Comment 14,Mississippi 1930 - A Fictional Journey To The Land Where The Blues Began,Al Cook,22320,spotify:track:00YArpnm8wr7wurVRa2Q7J,https://api.spotify.com/v1/tracks/00YArpnm8wr7wurVRa2Q7J,0.793,0.071,4.0,-12.087,1.0,0.623,0.55,0.0,0.162,0.887,100.38,audio_features,00YArpnm8wr7wurVRa2Q7J,spotify:track:00YArpnm8wr7wurVRa2Q7J,https://api.spotify.com/v1/tracks/00YArpnm8wr7wurVRa2Q7J,https://api.spotify.com/v1/audio-analysis/00YArpnm8wr7wurVRa2Q7J,22320.0,3.0,
55,Evigt unga,Original Album Classics,Uno Svenningsson,242573,spotify:track:5d1llLsOAdCgSeZ0qeorPF,https://api.spotify.com/v1/tracks/5d1llLsOAdCgSeZ0qeorPF,0.662,0.402,1.0,-10.217,0.0,0.0485,0.539,0.0,0.19,0.338,120.214,audio_features,5d1llLsOAdCgSeZ0qeorPF,spotify:track:5d1llLsOAdCgSeZ0qeorPF,https://api.spotify.com/v1/tracks/5d1llLsOAdCgSeZ0qeorPF,https://api.spotify.com/v1/audio-analysis/5d1llLsOAdCgSeZ0qeorPF,242573.0,4.0,
56,Ostrich Walk - 1992 Remastered,Dixieland Greatest Hits,Original Dixieland Jazz Band,194760,spotify:track:2SPQYhK1UjZ6zd2D9Ml9UU,https://api.spotify.com/v1/tracks/2SPQYhK1UjZ6zd2D9Ml9UU,0.482,0.536,10.0,-11.236,1.0,0.0425,0.993,0.683,0.268,0.911,95.726,audio_features,2SPQYhK1UjZ6zd2D9Ml9UU,spotify:track:2SPQYhK1UjZ6zd2D9Ml9UU,https://api.spotify.com/v1/tracks/2SPQYhK1UjZ6zd2D9Ml9UU,https://api.spotify.com/v1/audio-analysis/2SPQYhK1UjZ6zd2D9Ml9UU,194760.0,4.0,
57,"Piano Concerto No. 1 in E minor, Op. 11: I. Allegro maestoso",Chopin: Simply the Best,Frédéric Chopin,1145666,spotify:track:5S9SiW3myH2bPwOtZ2Tk8v,https://api.spotify.com/v1/tracks/5S9SiW3myH2bPwOtZ2Tk8v,0.299,0.133,4.0,-19.088,0.0,0.0348,0.979,0.927,0.125,0.0713,135.385,audio_features,5S9SiW3myH2bPwOtZ2Tk8v,spotify:track:5S9SiW3myH2bPwOtZ2Tk8v,https://api.spotify.com/v1/tracks/5S9SiW3myH2bPwOtZ2Tk8v,https://api.spotify.com/v1/audio-analysis/5S9SiW3myH2bPwOtZ2Tk8v,1145667.0,3.0,
58,"The Candy Lion, Op. 75, No. 1",Beach: Songs,Amy Beach,94373,spotify:track:3sawTQMZ0IG7uazmEZpiGV,https://api.spotify.com/v1/tracks/3sawTQMZ0IG7uazmEZpiGV,0.3,0.00413,2.0,-38.046,1.0,0.0382,0.989,5.74e-06,0.111,0.282,85.627,audio_features,3sawTQMZ0IG7uazmEZpiGV,spotify:track:3sawTQMZ0IG7uazmEZpiGV,https://api.spotify.com/v1/tracks/3sawTQMZ0IG7uazmEZpiGV,https://api.spotify.com/v1/audio-analysis/3sawTQMZ0IG7uazmEZpiGV,94373.0,4.0,
59,Thursday: No. 3. 10:42 a.m.,Winter Songs & Other Vocal Works,Robert Paterson,116466,spotify:track:1SfY1AG2r65rM8TqQgHsix,https://api.spotify.com/v1/tracks/1SfY1AG2r65rM8TqQgHsix,0.411,0.0976,5.0,-17.91,0.0,0.092,0.989,0.0148,0.0973,0.073,165.46,audio_features,1SfY1AG2r65rM8TqQgHsix,spotify:track:1SfY1AG2r65rM8TqQgHsix,https://api.spotify.com/v1/tracks/1SfY1AG2r65rM8TqQgHsix,https://api.spotify.com/v1/audio-analysis/1SfY1AG2r65rM8TqQgHsix,116467.0,3.0,
60,Still Not...The Same,A Family Affair,North Side Kings,152360,spotify:track:0I7nBwaL6Ol8tZzRFFDLik,https://api.spotify.com/v1/tracks/0I7nBwaL6Ol8tZzRFFDLik,0.452,0.986,10.0,-3.792,0.0,0.08,0.00124,3.05e-05,0.547,0.337,105.072,audio_features,0I7nBwaL6Ol8tZzRFFDLik,spotify:track:0I7nBwaL6Ol8tZzRFFDLik,https://api.spotify.com/v1/tracks/0I7nBwaL6Ol8tZzRFFDLik,https://api.spotify.com/v1/audio-analysis/0I7nBwaL6Ol8tZzRFFDLik,152360.0,4.0,
61,A Palé - Gesaffelstein Remix,A Palé (Gesaffelstein Remix),Gesaffelstein,204320,spotify:track:3oAG0POhkYYkL7XVQpeMFa,https://api.spotify.com/v1/tracks/3oAG0POhkYYkL7XVQpeMFa,0.78,0.488,1.0,-9.198,1.0,0.0909,0.0111,0.348,0.0806,0.0657,123.001,audio_features,3oAG0POhkYYkL7XVQpeMFa,spotify:track:3oAG0POhkYYkL7XVQpeMFa,https://api.spotify.com/v1/tracks/3oAG0POhkYYkL7XVQpeMFa,https://api.spotify.com/v1/audio-analysis/3oAG0POhkYYkL7XVQpeMFa,204320.0,4.0,
62,Frieza Transforms,Best Of Dragonball Z Vol IV,Bruce Faulconer,87613,spotify:track:41J87DT1U8aYkdqaDNONYW,https://api.spotify.com/v1/tracks/41J87DT1U8aYkdqaDNONYW,0.523,0.289,9.0,-12.959,1.0,0.0366,0.494,0.587,0.164,0.035,95.799,audio_features,41J87DT1U8aYkdqaDNONYW,spotify:track:41J87DT1U8aYkdqaDNONYW,https://api.spotify.com/v1/tracks/41J87DT1U8aYkdqaDNONYW,https://api.spotify.com/v1/audio-analysis/41J87DT1U8aYkdqaDNONYW,87613.0,4.0,
63,Her Planet Is Love,Techincolour Mother,Turn Me On Dead Man,351200,spotify:track:3E73UKcoTgTJJ2DiE905Vr,https://api.spotify.com/v1/tracks/3E73UKcoTgTJJ2DiE905Vr,0.234,0.668,7.0,-6.776,1.0,0.0418,0.159,0.715,0.114,0.115,145.871,audio_features,3E73UKcoTgTJJ2DiE905Vr,spotify:track:3E73UKcoTgTJJ2DiE905Vr,https://api.spotify.com/v1/tracks/3E73UKcoTgTJJ2DiE905Vr,https://api.spotify.com/v1/audio-analysis/3E73UKcoTgTJJ2DiE905Vr,351200.0,3.0,
64,Luftslott i det blå,Livets Landevei,Bjørn A Hauge,201549,spotify:track:78bHq0758Ob9ELSzlSUoDQ,https://api.spotify.com/v1/tracks/78bHq0758Ob9ELSzlSUoDQ,0.57,0.428,10.0,-8.65,1.0,0.0269,0.12,1.23e-05,0.241,0.564,123.822,audio_features,78bHq0758Ob9ELSzlSUoDQ,spotify:track:78bHq0758Ob9ELSzlSUoDQ,https://api.spotify.com/v1/tracks/78bHq0758Ob9ELSzlSUoDQ,https://api.spotify.com/v1/audio-analysis/78bHq0758Ob9ELSzlSUoDQ,201549.0,4.0,
65,Someday Baby - Alternate Version from 'Modern Times' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),Bob Dylan,355826,spotify:track:4LiMWaLaedergtI6slNeGQ,https://api.spotify.com/v1/tracks/4LiMWaLaedergtI6slNeGQ,0.714,0.539,8.0,-11.228,1.0,0.0271,0.42,0.0515,0.159,0.708,93.356,audio_features,4LiMWaLaedergtI6slNeGQ,spotify:track:4LiMWaLaedergtI6slNeGQ,https://api.spotify.com/v1/tracks/4LiMWaLaedergtI6slNeGQ,https://api.spotify.com/v1/audio-analysis/4LiMWaLaedergtI6slNeGQ,355827.0,4.0,
66,House of the Tragic Poet,Senescent Signs,The Drowning,556666,spotify:track:4JcMVQdkNk2SHG0pGd1LoS,https://api.spotify.com/v1/tracks/4JcMVQdkNk2SHG0pGd1LoS,0.226,0.919,6.0,-2.486,0.0,0.0611,0.0035,0.181,0.113,0.15,120.523,audio_features,4JcMVQdkNk2SHG0pGd1LoS,spotify:track:4JcMVQdkNk2SHG0pGd1LoS,https://api.spotify.com/v1/tracks/4JcMVQdkNk2SHG0pGd1LoS,https://api.spotify.com/v1/audio-analysis/4JcMVQdkNk2SHG0pGd1LoS,556667.0,4.0,
67,"Lyriske Stykker (Lyric Pieces) II, Op. 38: VIII. Canon","Giuliani: Guitar Concerto, Op. 30 - Grieg: Holberg Suite",Edvard Grieg,238693,spotify:track:7MjBCO6FgcM2mW3PBnfEQs,https://api.spotify.com/v1/tracks/7MjBCO6FgcM2mW3PBnfEQs,0.392,0.0719,5.0,-23.517,0.0,0.0528,0.996,0.911,0.0774,0.0384,120.391,audio_features,7MjBCO6FgcM2mW3PBnfEQs,spotify:track:7MjBCO6FgcM2mW3PBnfEQs,https://api.spotify.com/v1/tracks/7MjBCO6FgcM2mW3PBnfEQs,https://api.spotify.com/v1/audio-analysis/7MjBCO6FgcM2mW3PBnfEQs,238693.0,4.0,
68,Twelve Preludes - 5,"Arden, David - Contemporary Piano Music: Piano Music By Part, Gorecki And Ustvolskaya",Galina Ustvolskaya,84040,spotify:track:2RBwnbX37lX1zOsYuWKyqr,https://api.spotify.com/v1/tracks/2RBwnbX37lX1zOsYuWKyqr,0.307,0.304,10.0,-16.257,0.0,0.0754,0.985,0.856,0.138,0.194,154.727,audio_features,2RBwnbX37lX1zOsYuWKyqr,spotify:track:2RBwnbX37lX1zOsYuWKyqr,https://api.spotify.com/v1/tracks/2RBwnbX37lX1zOsYuWKyqr,https://api.spotify.com/v1/audio-analysis/2RBwnbX37lX1zOsYuWKyqr,84040.0,3.0,
69,General Strike (Peel Session),Don't Turn Yer Back (On Desperate Times) : The John Peel Session,D.O.A.,218866,spotify:track:6lQzt2eAL2kwGzHuq83CTq,https://api.spotify.com/v1/tracks/6lQzt2eAL2kwGzHuq83CTq,0.362,0.957,7.0,-5.712,1.0,0.0885,4.98e-05,0.00522,0.297,0.688,149.019,audio_features,6lQzt2eAL2kwGzHuq83CTq,spotify:track:6lQzt2eAL2kwGzHuq83CTq,https://api.spotify.com/v1/tracks/6lQzt2eAL2kwGzHuq83CTq,https://api.spotify.com/v1/audio-analysis/6lQzt2eAL2kwGzHuq83CTq,218867.0,4.0,
70,In deinen Augen war Fiesta,Wunderland,Geschwister Hofmann,203200,spotify:track:1qgkYysbHUhSF7Rag4SAWP,https://api.spotify.com/v1/tracks/1qgkYysbHUhSF7Rag4SAWP,0.735,0.905,2.0,-4.912,1.0,0.0636,0.0778,0.0,0.0961,0.75,113.035,audio_features,1qgkYysbHUhSF7Rag4SAWP,spotify:track:1qgkYysbHUhSF7Rag4SAWP,https://api.spotify.com/v1/tracks/1qgkYysbHUhSF7Rag4SAWP,https://api.spotify.com/v1/audio-analysis/1qgkYysbHUhSF7Rag4SAWP,203200.0,4.0,
71,"Guitar Quintet No. 3 In B Flat Major, G. 447 : III. Adagio",Boccherini: Guitar Quintets Vol. 1,Danubius Quartet,253760,spotify:track:3MslWsQgDaaOuH31QpoWNa,https://api.spotify.com/v1/tracks/3MslWsQgDaaOuH31QpoWNa,0.288,0.042,3.0,-27.204,1.0,0.0443,0.978,0.878,0.129,0.133,123.283,audio_features,3MslWsQgDaaOuH31QpoWNa,spotify:track:3MslWsQgDaaOuH31QpoWNa,https://api.spotify.com/v1/tracks/3MslWsQgDaaOuH31QpoWNa,https://api.spotify.com/v1/audio-analysis/3MslWsQgDaaOuH31QpoWNa,253760.0,4.0,
72,Bad Words,It Starts Hear,Peter Broderick,431375,spotify:track:2mJM9SWXEoY7OFlfGlGTSW,https://api.spotify.com/v1/tracks/2mJM9SWXEoY7OFlfGlGTSW,0.367,0.0503,2.0,-17.5,1.0,0.0565,0.794,0.372,0.0799,0.055,94.23,audio_features,2mJM9SWXEoY7OFlfGlGTSW,spotify:track:2mJM9SWXEoY7OFlfGlGTSW,https://api.spotify.com/v1/tracks/2mJM9SWXEoY7OFlfGlGTSW,https://api.spotify.com/v1/audio-analysis/2mJM9SWXEoY7OFlfGlGTSW,431375.0,4.0,
73,Whatcha Gonna Do?,Opus X,Chilliwack,255093,spotify:track:18N6aJBQnf7todQ60WSN58,https://api.spotify.com/v1/tracks/18N6aJBQnf7todQ60WSN58,0.711,0.743,11.0,-6.769,0.0,0.061,0.0227,0.0011,0.291,0.966,122.388,audio_features,18N6aJBQnf7todQ60WSN58,spotify:track:18N6aJBQnf7todQ60WSN58,https://api.spotify.com/v1/tracks/18N6aJBQnf7todQ60WSN58,https://api.spotify.com/v1/audio-analysis/18N6aJBQnf7todQ60WSN58,255093.0,4.0,
74,Берега Мечты,50 Лучших Песен,Stas Mikhaylov,231013,spotify:track:2wKq4tMBoprB2jlDigO5Lq,https://api.spotify.com/v1/tracks/2wKq4tMBoprB2jlDigO5Lq,0.632,0.903,2.0,-5.831,0.0,0.0366,0.199,0.0,0.126,0.591,140.046,audio_features,2wKq4tMBoprB2jlDigO5Lq,spotify:track:2wKq4tMBoprB2jlDigO5Lq,https://api.spotify.com/v1/tracks/2wKq4tMBoprB2jlDigO5Lq,https://api.spotify.com/v1/audio-analysis/2wKq4tMBoprB2jlDigO5Lq,231013.0,4.0,
75,This Is True Life,Found Faithful,Justin Rizzo,342520,spotify:track:6p6yjJG1MVXf8oPBagwVsY,https://api.spotify.com/v1/tracks/6p6yjJG1MVXf8oPBagwVsY,0.517,0.502,2.0,-7.659,1.0,0.0354,0.219,0.0,0.103,0.319,125.997,audio_features,6p6yjJG1MVXf8oPBagwVsY,spotify:track:6p6yjJG1MVXf8oPBagwVsY,https://api.spotify.com/v1/tracks/6p6yjJG1MVXf8oPBagwVsY,https://api.spotify.com/v1/audio-analysis/6p6yjJG1MVXf8oPBagwVsY,342520.0,4.0,
76,Cruel Cruel Town (Live),Paper Nickels,Corin Raymond,149546,spotify:track:5cRyRrcK9fThzw87Nl8hcP,https://api.spotify.com/v1/tracks/5cRyRrcK9fThzw87Nl8hcP,0.641,0.703,6.0,-11.893,1.0,0.156,0.477,0.000131,0.708,0.561,119.743,audio_features,5cRyRrcK9fThzw87Nl8hcP,spotify:track:5cRyRrcK9fThzw87Nl8hcP,https://api.spotify.com/v1/tracks/5cRyRrcK9fThzw87Nl8hcP,https://api.spotify.com/v1/audio-analysis/5cRyRrcK9fThzw87Nl8hcP,149547.0,4.0,
77,Wailing (Live),Wang Lu: Urban Inventory,Wang Lu,553240,spotify:track:3hKTyQY0uLN2V8LvWKqtyt,https://api.spotify.com/v1/tracks/3hKTyQY0uLN2V8LvWKqtyt,0.156,0.238,9.0,-16.786,1.0,0.0506,0.9,0.836,0.87,0.0353,76.677,audio_features,3hKTyQY0uLN2V8LvWKqtyt,spotify:track:3hKTyQY0uLN2V8LvWKqtyt,https://api.spotify.com/v1/tracks/3hKTyQY0uLN2V8LvWKqtyt,https://api.spotify.com/v1/audio-analysis/3hKTyQY0uLN2V8LvWKqtyt,553240.0,5.0,
78,Miaskovsky : Silence in F minor Op.9,Miaskovsky : Complete Symphonies Nos 1 - 27,Nikolai Myaskovsky,1291013,spotify:track:0UBkmX1nejGZwVRqLNfUIp,https://api.spotify.com/v1/tracks/0UBkmX1nejGZwVRqLNfUIp,0.0663,0.131,1.0,-19.872,0.0,0.0429,0.905,0.908,0.0799,0.0342,73.652,audio_features,0UBkmX1nejGZwVRqLNfUIp,spotify:track:0UBkmX1nejGZwVRqLNfUIp,https://api.spotify.com/v1/tracks/0UBkmX1nejGZwVRqLNfUIp,https://api.spotify.com/v1/audio-analysis/0UBkmX1nejGZwVRqLNfUIp,1291013.0,4.0,
79,These Thoughts Became Cages,Dead In My Arms,Carnifex,170906,spotify:track:5K7qypmoyDQLNo49hzPtPC,https://api.spotify.com/v1/tracks/5K7qypmoyDQLNo49hzPtPC,0.219,0.986,1.0,-3.58,0.0,0.186,2.44e-06,0.903,0.178,0.205,108.289,audio_features,5K7qypmoyDQLNo49hzPtPC,spotify:track:5K7qypmoyDQLNo49hzPtPC,https://api.spotify.com/v1/tracks/5K7qypmoyDQLNo49hzPtPC,https://api.spotify.com/v1/audio-analysis/5K7qypmoyDQLNo49hzPtPC,170907.0,5.0,
80,wntr remix,wntr remix,cherrygrove,185408,spotify:track:0aawg7ilvAYDQuedHhBlFL,https://api.spotify.com/v1/tracks/0aawg7ilvAYDQuedHhBlFL,0.674,0.625,0.0,-9.792,1.0,0.0552,0.27,0.0155,0.103,0.459,165.954,audio_features,0aawg7ilvAYDQuedHhBlFL,spotify:track:0aawg7ilvAYDQuedHhBlFL,https://api.spotify.com/v1/tracks/0aawg7ilvAYDQuedHhBlFL,https://api.spotify.com/v1/audio-analysis/0aawg7ilvAYDQuedHhBlFL,185408.0,4.0,
81,"Bachianas Brasileiras No. 5, W. 389: I. Ária (Cantilena)",Villa Lobos/Alma Brasileira,Heitor Villa-Lobos,398933,spotify:track:6tZoyADxM52RQx33RuMcfG,https://api.spotify.com/v1/tracks/6tZoyADxM52RQx33RuMcfG,0.182,0.0303,5.0,-24.565,1.0,0.0456,0.974,0.675,0.104,0.053,88.239,audio_features,6tZoyADxM52RQx33RuMcfG,spotify:track:6tZoyADxM52RQx33RuMcfG,https://api.spotify.com/v1/tracks/6tZoyADxM52RQx33RuMcfG,https://api.spotify.com/v1/audio-analysis/6tZoyADxM52RQx33RuMcfG,398933.0,4.0,
82,School Days,Greatest Hits,Joan Jett & The Blackhearts,182413,spotify:track:15u5TiwDho7b2WK0R6PvAA,https://api.spotify.com/v1/tracks/15u5TiwDho7b2WK0R6PvAA,0.408,0.981,9.0,-4.433,1.0,0.0784,9.37e-05,4.78e-05,0.111,0.522,152.254,audio_features,15u5TiwDho7b2WK0R6PvAA,spotify:track:15u5TiwDho7b2WK0R6PvAA,https://api.spotify.com/v1/tracks/15u5TiwDho7b2WK0R6PvAA,https://api.spotify.com/v1/audio-analysis/15u5TiwDho7b2WK0R6PvAA,182413.0,4.0,
83,Noriu Žinot,Energy,Saulės Kliošas,302964,spotify:track:383L77RFl3bI2ZSoCL3vS6,https://api.spotify.com/v1/tracks/383L77RFl3bI2ZSoCL3vS6,0.774,0.541,10.0,-5.995,1.0,0.0663,0.104,0.00512,0.105,0.636,74.985,audio_features,383L77RFl3bI2ZSoCL3vS6,spotify:track:383L77RFl3bI2ZSoCL3vS6,https://api.spotify.com/v1/tracks/383L77RFl3bI2ZSoCL3vS6,https://api.spotify.com/v1/audio-analysis/383L77RFl3bI2ZSoCL3vS6,302964.0,4.0,
84,Rough Road (Yahli),Puzzle,Ronen Green,167275,spotify:track:7cvmatp7gAWVKrYAqt4Lq6,https://api.spotify.com/v1/tracks/7cvmatp7gAWVKrYAqt4Lq6,0.497,0.404,8.0,-9.137,1.0,0.0383,0.881,0.000137,0.0863,0.538,187.844,audio_features,7cvmatp7gAWVKrYAqt4Lq6,spotify:track:7cvmatp7gAWVKrYAqt4Lq6,https://api.spotify.com/v1/tracks/7cvmatp7gAWVKrYAqt4Lq6,https://api.spotify.com/v1/audio-analysis/7cvmatp7gAWVKrYAqt4Lq6,167276.0,3.0,
85,Rape (Not a Love Song),More Fun Than an Open-Casket Funeral,The Accüsed,243266,spotify:track:6BfBMS4jaPvUsi1eW2Ilx3,https://api.spotify.com/v1/tracks/6BfBMS4jaPvUsi1eW2Ilx3,0.391,0.753,4.0,-14.364,1.0,0.0619,0.000157,0.0485,0.243,0.37,116.719,audio_features,6BfBMS4jaPvUsi1eW2Ilx3,spotify:track:6BfBMS4jaPvUsi1eW2Ilx3,https://api.spotify.com/v1/tracks/6BfBMS4jaPvUsi1eW2Ilx3,https://api.spotify.com/v1/audio-analysis/6BfBMS4jaPvUsi1eW2Ilx3,243267.0,4.0,
86,Dos Quema Remix,Quema Quema,Diegodiego,208546,spotify:track:4wj2PA2SYYkIVDRk05oVm3,https://api.spotify.com/v1/tracks/4wj2PA2SYYkIVDRk05oVm3,0.827,0.851,0.0,-5.852,1.0,0.0302,0.0232,1.38e-06,0.151,0.904,130.089,audio_features,4wj2PA2SYYkIVDRk05oVm3,spotify:track:4wj2PA2SYYkIVDRk05oVm3,https://api.spotify.com/v1/tracks/4wj2PA2SYYkIVDRk05oVm3,https://api.spotify.com/v1/audio-analysis/4wj2PA2SYYkIVDRk05oVm3,208547.0,4.0,
87,Ang Bayan Kong Sinilangan - Cotabato,Pagbabalik Pinoy Folk Rock (40th Anniversary Collection),Asin,264253,spotify:track:3Ym6Q3qjReiURCLvV7x7YY,https://api.spotify.com/v1/tracks/3Ym6Q3qjReiURCLvV7x7YY,0.65,0.662,7.0,-6.92,1.0,0.057,0.539,0.0,0.168,0.436,142.996,audio_features,3Ym6Q3qjReiURCLvV7x7YY,spotify:track:3Ym6Q3qjReiURCLvV7x7YY,https://api.spotify.com/v1/tracks/3Ym6Q3qjReiURCLvV7x7YY,https://api.spotify.com/v1/audio-analysis/3Ym6Q3qjReiURCLvV7x7YY,264253.0,4.0,
