,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
269,"Roman nepi tancok (Romanian Folk Dances), BB 68 (arr. J. Zeitouni for orchestra): No. 2. Braul","Bartok, B.: Divertimento / Music for Strings, Percussion and Celesta / Romanian Folk Dances",Béla Bartók,34080,spotify:track:6B6xGUhKkytGZF7z02J39R,https://api.spotify.com/v1/tracks/6B6xGUhKkytGZF7z02J39R,0.648,0.0641,0.0,-32.59,1.0,0.0747,0.899,0.912,0.14,0.565,134.836,audio_features,6B6xGUhKkytGZF7z02J39R,spotify:track:6B6xGUhKkytGZF7z02J39R,https://api.spotify.com/v1/tracks/6B6xGUhKkytGZF7z02J39R,https://api.spotify.com/v1/audio-analysis/6B6xGUhKkytGZF7z02J39R,34080.0,4.0,
270,"Román népi táncok (Romanian Folk Dances), BB 68 (arr. Z. Szekely for violin and piano): No. 3. Pe loc",Encores & More,Béla Bartók,72640,spotify:track:3HYQ3WSeC3KGTlkw3u04L7,https://api.spotify.com/v1/tracks/3HYQ3WSeC3KGTlkw3u04L7,0.0,0.0385,2.0,-31.25,0.0,0.0,0.845,6.28e-05,0.0785,0.0,0.0,audio_features,3HYQ3WSeC3KGTlkw3u04L7,spotify:track:3HYQ3WSeC3KGTlkw3u04L7,https://api.spotify.com/v1/tracks/3HYQ3WSeC3KGTlkw3u04L7,https://api.spotify.com/v1/audio-analysis/3HYQ3WSeC3KGTlkw3u04L7,72640.0,0.0,
271,"Trumpet Concerto in E-Flat Major, Hob.VIIe:1: III. Finale. Allegro",The Trumpets of Matthias Höfs,Franz Joseph Haydn,276678,spotify:track:3bRVsmzgxuvYPkGE8NHmh2,https://api.spotify.com/v1/tracks/3bRVsmzgxuvYPkGE8NHmh2,0.489,0.189,3.0,-18.71,1.0,0.0522,0.947,0.829,0.0518,0.207,139.423,audio_features,3bRVsmzgxuvYPkGE8NHmh2,spotify:track:3bRVsmzgxuvYPkGE8NHmh2,https://api.spotify.com/v1/tracks/3bRVsmzgxuvYPkGE8NHmh2,https://api.spotify.com/v1/audio-analysis/3bRVsmzgxuvYPkGE8NHmh2,276678.0,4.0,
272,"21 Hungarian Dances, WoO 1: No. 5 in G Minor (orch. M. Schmeling)",Children (Classical Favourites For) - Teddy Bear at the Concert Orkesterimusiikin Suosikkeja Lapsille (Nallekarhu Konsertissa),Johannes Brahms,201760,spotify:track:66xq7E5hFVDlpWJoYA8sp1,https://api.spotify.com/v1/tracks/66xq7E5hFVDlpWJoYA8sp1,0.271,0.0523,7.0,-21.428,0.0,0.0528,0.881,0.0878,0.117,0.194,138.246,audio_features,66xq7E5hFVDlpWJoYA8sp1,spotify:track:66xq7E5hFVDlpWJoYA8sp1,https://api.spotify.com/v1/tracks/66xq7E5hFVDlpWJoYA8sp1,https://api.spotify.com/v1/audio-analysis/66xq7E5hFVDlpWJoYA8sp1,201760.0,5.0,
273,"Carnival of the Animals, XIII. Le Cygne (the Swan): Le carnaval des animaux: No. 12, Le cygne [arr. For theremin and piano]","Rachmaninov, S.: Vocalise / Saint-Saens, C.: Le Cygne / Falla, M.: El Amor Brujo / Achron, J.: Hebrew Melody (The Art of the Theremin)",Camille Saint-Saëns,182733,spotify:track:711N5UifKDb37inhUFJFtE,https://api.spotify.com/v1/tracks/711N5UifKDb37inhUFJFtE,0.112,0.0684,7.0,-25.69,1.0,0.0499,0.985,0.948,0.075,0.0708,92.727,audio_features,711N5UifKDb37inhUFJFtE,spotify:track:711N5UifKDb37inhUFJFtE,https://api.spotify.com/v1/tracks/711N5UifKDb37inhUFJFtE,https://api.spotify.com/v1/audio-analysis/711N5UifKDb37inhUFJFtE,182733.0,4.0,
274,"12 Etudes, Op. 25: Etude No. 21 in G-Flat Major, Op. 25, No. 9, ""Butterfly's Wings""",A To Z Of Pianists,Frédéric Chopin,62146,spotify:track:72WfKW9cMeT6aoVPphu3eB,https://api.spotify.com/v1/tracks/72WfKW9cMeT6aoVPphu3eB,0.376,0.363,6.0,-21.415,1.0,0.0624,0.994,0.948,0.399,0.921,121.026,audio_features,72WfKW9cMeT6aoVPphu3eB,spotify:track:72WfKW9cMeT6aoVPphu3eB,https://api.spotify.com/v1/tracks/72WfKW9cMeT6aoVPphu3eB,https://api.spotify.com/v1/audio-analysis/72WfKW9cMeT6aoVPphu3eB,62147.0,4.0,
275,Children's Corner: VI. Golliwogg's Cake-Walk,"Debussy: Piano Works, Vol. 2",Claude Debussy,186760,spotify:track:4kkgqeZtYYVIao6EDsVGfh,https://api.spotify.com/v1/tracks/4kkgqeZtYYVIao6EDsVGfh,0.464,0.0475,3.0,-22.15,0.0,0.0444,0.995,0.919,0.132,0.323,109.292,audio_features,4kkgqeZtYYVIao6EDsVGfh,spotify:track:4kkgqeZtYYVIao6EDsVGfh,https://api.spotify.com/v1/tracks/4kkgqeZtYYVIao6EDsVGfh,https://api.spotify.com/v1/audio-analysis/4kkgqeZtYYVIao6EDsVGfh,186760.0,5.0,
276,"Slavonic Dance No. 8 in G minor Op. 46, No. 8",Dvořák,Antonín Dvořák,248479,spotify:track:2myKHk2aHy8vrICKOSFbHU,https://api.spotify.com/v1/tracks/2myKHk2aHy8vrICKOSFbHU,0.424,0.145,7.0,-20.964,1.0,0.0333,0.99,0.901,0.136,0.619,148.575,audio_features,2myKHk2aHy8vrICKOSFbHU,spotify:track:2myKHk2aHy8vrICKOSFbHU,https://api.spotify.com/v1/tracks/2myKHk2aHy8vrICKOSFbHU,https://api.spotify.com/v1/audio-analysis/2myKHk2aHy8vrICKOSFbHU,248479.0,3.0,
277,"Die Zauberflote (The Magic Flute), K. 620, Act I: Der Vogelfanger bin ich ja (Papageno)",Largo Al Factotum: Great Operatic Arias for Baritone,Wolfgang Amadeus Mozart,176640,spotify:track:3xmprp3r6k6e8WA3jzWB43,https://api.spotify.com/v1/tracks/3xmprp3r6k6e8WA3jzWB43,0.512,0.0827,7.0,-22.376,1.0,0.0429,0.974,9.98e-06,0.309,0.36,72.088,audio_features,3xmprp3r6k6e8WA3jzWB43,spotify:track:3xmprp3r6k6e8WA3jzWB43,https://api.spotify.com/v1/tracks/3xmprp3r6k6e8WA3jzWB43,https://api.spotify.com/v1/audio-analysis/3xmprp3r6k6e8WA3jzWB43,176640.0,4.0,
278,"Peter and the Wolf, Op. 67 (Remastered): The Wolf Stalks the Bird and the Cat",David Bowie narrates Prokofiev's Peter and the Wolf & The Young Person's Guide to the Orchestra,Sergei Prokofiev,102813,spotify:track:54EGoJCHUldfnABB2GNpSz,https://api.spotify.com/v1/tracks/54EGoJCHUldfnABB2GNpSz,0.34,0.106,0.0,-25.553,0.0,0.156,0.91,0.236,0.516,0.461,79.417,audio_features,54EGoJCHUldfnABB2GNpSz,spotify:track:54EGoJCHUldfnABB2GNpSz,https://api.spotify.com/v1/tracks/54EGoJCHUldfnABB2GNpSz,https://api.spotify.com/v1/audio-analysis/54EGoJCHUldfnABB2GNpSz,102813.0,4.0,
279,"Mozart: Divertimento in F Major, K. 138 ""Salzburg Symphony No. 3"": III. Presto","Mozart : Divertimenti K136, K137, K138 & K251 (Apex)",Wolfgang Amadeus Mozart,128573,spotify:track:0KiNjZE9ZLhSmaCCWadbuE,https://api.spotify.com/v1/tracks/0KiNjZE9ZLhSmaCCWadbuE,0.475,0.0945,4.0,-22.935,1.0,0.0322,0.878,0.109,0.281,0.607,135.266,audio_features,0KiNjZE9ZLhSmaCCWadbuE,spotify:track:0KiNjZE9ZLhSmaCCWadbuE,https://api.spotify.com/v1/tracks/0KiNjZE9ZLhSmaCCWadbuE,https://api.spotify.com/v1/audio-analysis/0KiNjZE9ZLhSmaCCWadbuE,128573.0,4.0,
280,"Petrushka (1946 version), Tableau I: Russian Dance",My First Ballet Album,Igor Stravinsky,161666,spotify:track:7a19WkPbgXgCUoZj4pNtOR,https://api.spotify.com/v1/tracks/7a19WkPbgXgCUoZj4pNtOR,0.496,0.289,9.0,-20.244,0.0,0.0412,0.984,0.912,0.428,0.274,118.133,audio_features,7a19WkPbgXgCUoZj4pNtOR,spotify:track:7a19WkPbgXgCUoZj4pNtOR,https://api.spotify.com/v1/tracks/7a19WkPbgXgCUoZj4pNtOR,https://api.spotify.com/v1/audio-analysis/7a19WkPbgXgCUoZj4pNtOR,161667.0,4.0,
281,"Carnival of the Animals, R. 125: V. The Elephant",Camille Saint-Saëns: Essential Works,Camille Saint-Saëns,85480,spotify:track:4qo2H1HAhRV4XZFkR9CuwL,https://api.spotify.com/v1/tracks/4qo2H1HAhRV4XZFkR9CuwL,0.443,0.0208,3.0,-30.176,1.0,0.0542,0.938,0.857,0.129,0.17,117.261,audio_features,4qo2H1HAhRV4XZFkR9CuwL,spotify:track:4qo2H1HAhRV4XZFkR9CuwL,https://api.spotify.com/v1/tracks/4qo2H1HAhRV4XZFkR9CuwL,https://api.spotify.com/v1/audio-analysis/4qo2H1HAhRV4XZFkR9CuwL,85480.0,3.0,
282,"Kinderszenen (Scenes of Childhood), Op. 15: I. Von fremden Landern und Menschen (Of Foreign Lands and People)",Panda Classics - Issue Nos. 1-3 (3Cd Box Set),Robert Schumann,87200,spotify:track:37PhLaJjN5dhhKNCfvHJEp,https://api.spotify.com/v1/tracks/37PhLaJjN5dhhKNCfvHJEp,0.305,0.00614,7.0,-37.049,1.0,0.0398,0.996,0.927,0.155,0.461,69.368,audio_features,37PhLaJjN5dhhKNCfvHJEp,spotify:track:37PhLaJjN5dhhKNCfvHJEp,https://api.spotify.com/v1/tracks/37PhLaJjN5dhhKNCfvHJEp,https://api.spotify.com/v1/audio-analysis/37PhLaJjN5dhhKNCfvHJEp,87200.0,4.0,
283,"The Golden Age Suite, Op. 22a: III. Polka",Laugh with Classical Music,Dmitri Shostakovich,133893,spotify:track:6SDHnIKIni5wXHQQFnKdrQ,https://api.spotify.com/v1/tracks/6SDHnIKIni5wXHQQFnKdrQ,0.487,0.0899,10.0,-23.84,1.0,0.0602,0.913,0.789,0.0773,0.418,177.49,audio_features,6SDHnIKIni5wXHQQFnKdrQ,spotify:track:6SDHnIKIni5wXHQQFnKdrQ,https://api.spotify.com/v1/tracks/6SDHnIKIni5wXHQQFnKdrQ,https://api.spotify.com/v1/audio-analysis/6SDHnIKIni5wXHQQFnKdrQ,133893.0,4.0,
284,Harry Potter and the Sorcerer's Stone: Harry's Wondrous World (Harry Potter),La crème de la crème: Classiques du cinéma,John Williams,279733,spotify:track:3qcVVJtXBRw8SXFlAnBeTt,https://api.spotify.com/v1/tracks/3qcVVJtXBRw8SXFlAnBeTt,0.21,0.313,0.0,-12.315,1.0,0.0347,0.937,0.796,0.0679,0.187,91.179,audio_features,3qcVVJtXBRw8SXFlAnBeTt,spotify:track:3qcVVJtXBRw8SXFlAnBeTt,https://api.spotify.com/v1/tracks/3qcVVJtXBRw8SXFlAnBeTt,https://api.spotify.com/v1/audio-analysis/3qcVVJtXBRw8SXFlAnBeTt,279733.0,4.0,
285,King Kong Five,Lo Mejor De La Mano Negra (Best Of 2005),Mano Negra,117706,spotify:track:28cLzmlZJlKVFhMqNfnHSZ,https://api.spotify.com/v1/tracks/28cLzmlZJlKVFhMqNfnHSZ,0.695,0.889,10.0,-8.945,0.0,0.146,0.358,0.0,0.059,0.84,106.874,audio_features,28cLzmlZJlKVFhMqNfnHSZ,spotify:track:28cLzmlZJlKVFhMqNfnHSZ,https://api.spotify.com/v1/tracks/28cLzmlZJlKVFhMqNfnHSZ,https://api.spotify.com/v1/audio-analysis/28cLzmlZJlKVFhMqNfnHSZ,117707.0,4.0,
286,I Wanna Stay Home - Demo,Bellybutton Demos,Jellyfish,250413,spotify:track:0VIj0f8ON9DkpfaUThlOKD,https://api.spotify.com/v1/tracks/0VIj0f8ON9DkpfaUThlOKD,0.715,0.485,1.0,-9.163,1.0,0.0251,0.332,3.44e-05,0.11,0.434,104.462,audio_features,0VIj0f8ON9DkpfaUThlOKD,spotify:track:0VIj0f8ON9DkpfaUThlOKD,https://api.spotify.com/v1/tracks/0VIj0f8ON9DkpfaUThlOKD,https://api.spotify.com/v1/audio-analysis/0VIj0f8ON9DkpfaUThlOKD,250413.0,4.0,
287,Tiny Little Heart Attack,Career Opportunities,Money Talks,180666,spotify:track:2dWk9k4n7I2BjqVAOQuztn,https://api.spotify.com/v1/tracks/2dWk9k4n7I2BjqVAOQuztn,0.59,0.817,11.0,-8.987,0.0,0.0339,0.00826,0.0,0.295,0.819,141.039,audio_features,2dWk9k4n7I2BjqVAOQuztn,spotify:track:2dWk9k4n7I2BjqVAOQuztn,https://api.spotify.com/v1/tracks/2dWk9k4n7I2BjqVAOQuztn,https://api.spotify.com/v1/audio-analysis/2dWk9k4n7I2BjqVAOQuztn,180667.0,4.0,
288,Cruel Crazy Beautiful World,Live At The Nelson Mandela Theatre (feat. Soweto Gospel Choir),Johnny Clegg,275626,spotify:track:6iL6zJ6v5as2ErbJ4Ed8zX,https://api.spotify.com/v1/tracks/6iL6zJ6v5as2ErbJ4Ed8zX,0.693,0.892,0.0,-6.468,1.0,0.0715,0.318,5.08e-06,0.708,0.446,114.915,audio_features,6iL6zJ6v5as2ErbJ4Ed8zX,spotify:track:6iL6zJ6v5as2ErbJ4Ed8zX,https://api.spotify.com/v1/tracks/6iL6zJ6v5as2ErbJ4Ed8zX,https://api.spotify.com/v1/audio-analysis/6iL6zJ6v5as2ErbJ4Ed8zX,275627.0,4.0,
289,Criminal Bop,Career Opportunities,Tom Newman,185666,spotify:track:6KuvwE5Lagx5m7z7KfzL0f,https://api.spotify.com/v1/tracks/6KuvwE5Lagx5m7z7KfzL0f,0.598,0.458,7.0,-16.11,1.0,0.0421,0.161,0.236,0.0763,0.283,131.647,audio_features,6KuvwE5Lagx5m7z7KfzL0f,spotify:track:6KuvwE5Lagx5m7z7KfzL0f,https://api.spotify.com/v1/tracks/6KuvwE5Lagx5m7z7KfzL0f,https://api.spotify.com/v1/audio-analysis/6KuvwE5Lagx5m7z7KfzL0f,185667.0,4.0,
290,Go! - Club Mix,Everything!,Tones On Tail,268773,spotify:track:5El6bpLd8nYPsvWgZLdHio,https://api.spotify.com/v1/tracks/5El6bpLd8nYPsvWgZLdHio,0.562,0.809,0.0,-6.791,1.0,0.0385,0.0276,0.23,0.11,0.451,174.527,audio_features,5El6bpLd8nYPsvWgZLdHio,spotify:track:5El6bpLd8nYPsvWgZLdHio,https://api.spotify.com/v1/tracks/5El6bpLd8nYPsvWgZLdHio,https://api.spotify.com/v1/audio-analysis/5El6bpLd8nYPsvWgZLdHio,268773.0,4.0,
291,"Paraphrase de concert sur Rigoletto, S. 434",Liszt: Odyssey,Franz Liszt,420866,spotify:track:7DrmJxYotUPIEu8Wo8Wf97,https://api.spotify.com/v1/tracks/7DrmJxYotUPIEu8Wo8Wf97,0.259,0.177,1.0,-21.704,1.0,0.0423,0.984,0.89,0.091,0.061,60.338,audio_features,7DrmJxYotUPIEu8Wo8Wf97,spotify:track:7DrmJxYotUPIEu8Wo8Wf97,https://api.spotify.com/v1/tracks/7DrmJxYotUPIEu8Wo8Wf97,https://api.spotify.com/v1/audio-analysis/7DrmJxYotUPIEu8Wo8Wf97,420867.0,4.0,
292,"Études d'exécution transcendante, S. 139: No. 1 in C Major ""Preludio""","Liszt: Études d'exécution transcendante, S. 139 & 2 Études de concert, S. 145",Franz Liszt,53160,spotify:track:0n891umDRJDTdmtpYi6dDP,https://api.spotify.com/v1/tracks/0n891umDRJDTdmtpYi6dDP,0.397,0.132,5.0,-20.888,1.0,0.0341,0.959,0.883,0.0962,0.351,83.525,audio_features,0n891umDRJDTdmtpYi6dDP,spotify:track:0n891umDRJDTdmtpYi6dDP,https://api.spotify.com/v1/tracks/0n891umDRJDTdmtpYi6dDP,https://api.spotify.com/v1/audio-analysis/0n891umDRJDTdmtpYi6dDP,53160.0,4.0,
293,"Études d'exécution transcendante, S. 139: No. 2 in A Minor ""Fusées""",Liszt: 12 Études d'exécution transcendante & Piano Concertos Nos. 1 and 2,Franz Liszt,130679,spotify:track:31vFGLggHb6cdgou2cMhfG,https://api.spotify.com/v1/tracks/31vFGLggHb6cdgou2cMhfG,0.35,0.321,2.0,-18.728,0.0,0.0369,0.974,0.851,0.0784,0.366,78.837,audio_features,31vFGLggHb6cdgou2cMhfG,spotify:track:31vFGLggHb6cdgou2cMhfG,https://api.spotify.com/v1/tracks/31vFGLggHb6cdgou2cMhfG,https://api.spotify.com/v1/audio-analysis/31vFGLggHb6cdgou2cMhfG,130680.0,4.0,
294,"Études d'exécution transcendante, S. 139: No. 3 in F Major ""Paysage""",Liszt: 12 Études d'exécution transcendante & Piano Concertos Nos. 1 and 2,Franz Liszt,342506,spotify:track:7LbBNWrtHiSxUKSw439Sfc,https://api.spotify.com/v1/tracks/7LbBNWrtHiSxUKSw439Sfc,0.457,0.00801,5.0,-27.512,1.0,0.0489,0.988,0.865,0.0723,0.11,114.262,audio_features,7LbBNWrtHiSxUKSw439Sfc,spotify:track:7LbBNWrtHiSxUKSw439Sfc,https://api.spotify.com/v1/tracks/7LbBNWrtHiSxUKSw439Sfc,https://api.spotify.com/v1/audio-analysis/7LbBNWrtHiSxUKSw439Sfc,342506.0,4.0,
295,"Études d'exécution transcendante, S. 139: No. 4 in D Minor ""Mazeppa""","Liszt: Piano Concerto Nos. 1 and 2, Totentanz & Études d'exécution transcendante",Franz Liszt,416666,spotify:track:0QhbZSbgBCrRDD4uJRpP1Q,https://api.spotify.com/v1/tracks/0QhbZSbgBCrRDD4uJRpP1Q,0.333,0.296,9.0,-17.137,1.0,0.039,0.987,0.877,0.0755,0.107,78.004,audio_features,0QhbZSbgBCrRDD4uJRpP1Q,spotify:track:0QhbZSbgBCrRDD4uJRpP1Q,https://api.spotify.com/v1/tracks/0QhbZSbgBCrRDD4uJRpP1Q,https://api.spotify.com/v1/audio-analysis/0QhbZSbgBCrRDD4uJRpP1Q,416667.0,3.0,
296,"Études d'exécution transcendante, S. 139: No. 5 in B-Flat Major ""Feux follets""","Liszt: Piano Concerto Nos. 1 and 2, Totentanz & Études d'exécution transcendante",Franz Liszt,226106,spotify:track:6mJC3ZByQki94sWHEIA9MP,https://api.spotify.com/v1/tracks/6mJC3ZByQki94sWHEIA9MP,0.268,0.107,1.0,-27.647,1.0,0.0361,0.991,0.909,0.159,0.277,81.486,audio_features,6mJC3ZByQki94sWHEIA9MP,spotify:track:6mJC3ZByQki94sWHEIA9MP,https://api.spotify.com/v1/tracks/6mJC3ZByQki94sWHEIA9MP,https://api.spotify.com/v1/audio-analysis/6mJC3ZByQki94sWHEIA9MP,226107.0,4.0,
297,"Études d'exécution transcendante, S. 139: No. 6, Vision in G Minor","Virtuoso Piano Etudes, Vol. 2",Franz Liszt,377823,spotify:track:4pCD8IAP5orkfU8bHS3kzC,https://api.spotify.com/v1/tracks/4pCD8IAP5orkfU8bHS3kzC,0.282,0.153,7.0,-18.459,1.0,0.0333,0.979,0.879,0.0765,0.0328,71.12,audio_features,4pCD8IAP5orkfU8bHS3kzC,spotify:track:4pCD8IAP5orkfU8bHS3kzC,https://api.spotify.com/v1/tracks/4pCD8IAP5orkfU8bHS3kzC,https://api.spotify.com/v1/audio-analysis/4pCD8IAP5orkfU8bHS3kzC,377823.0,4.0,
298,"Études d'exécution transcendante, S. 139: No. 7 in E-Flat Major, ""Eroica""","Liszt Complete Piano Music, Vol. 2: 12 Études d'exécution transcendante",Franz Liszt,318333,spotify:track:6utWHSuQYUvJ7NUJhC3aoP,https://api.spotify.com/v1/tracks/6utWHSuQYUvJ7NUJhC3aoP,0.34,0.101,3.0,-20.601,1.0,0.0416,0.988,0.828,0.154,0.0709,84.712,audio_features,6utWHSuQYUvJ7NUJhC3aoP,spotify:track:6utWHSuQYUvJ7NUJhC3aoP,https://api.spotify.com/v1/tracks/6utWHSuQYUvJ7NUJhC3aoP,https://api.spotify.com/v1/audio-analysis/6utWHSuQYUvJ7NUJhC3aoP,318333.0,3.0,
299,"Études d'exécution transcendante, S. 139: No. 8 in C Minor ""Wilde Jagd""",Liszt: 12 Études d'exécution transcendante & Piano Concertos Nos. 1 and 2,Franz Liszt,310986,spotify:track:22ieqwW45KZRkZSNrAc2xm,https://api.spotify.com/v1/tracks/22ieqwW45KZRkZSNrAc2xm,0.369,0.176,5.0,-19.787,0.0,0.0298,0.968,0.91,0.158,0.136,84.477,audio_features,22ieqwW45KZRkZSNrAc2xm,spotify:track:22ieqwW45KZRkZSNrAc2xm,https://api.spotify.com/v1/tracks/22ieqwW45KZRkZSNrAc2xm,https://api.spotify.com/v1/audio-analysis/22ieqwW45KZRkZSNrAc2xm,310986.0,4.0,
300,"Études d'exécution transcendante, S. 139: No. 9 in A-Flat Major ""Ricordanza""",Liszt: Piano Works,Franz Liszt,626800,spotify:track:2tBllxx8q8yM44FOzXRcGF,https://api.spotify.com/v1/tracks/2tBllxx8q8yM44FOzXRcGF,0.272,0.0215,8.0,-31.346,1.0,0.0387,0.986,0.922,0.0998,0.0371,67.067,audio_features,2tBllxx8q8yM44FOzXRcGF,spotify:track:2tBllxx8q8yM44FOzXRcGF,https://api.spotify.com/v1/tracks/2tBllxx8q8yM44FOzXRcGF,https://api.spotify.com/v1/audio-analysis/2tBllxx8q8yM44FOzXRcGF,626800.0,3.0,
301,"Études d'exécution transcendante, S. 139: No. 10 in F Minor ""Appassionata""","Liszt: Études d'exécution transcendante, S. 139 & 2 Études de concert, S. 145",Franz Liszt,264600,spotify:track:5cY2ycYbhzAiOCobhDRTfx,https://api.spotify.com/v1/tracks/5cY2ycYbhzAiOCobhDRTfx,0.304,0.225,10.0,-18.524,0.0,0.0363,0.977,0.822,0.186,0.108,79.273,audio_features,5cY2ycYbhzAiOCobhDRTfx,spotify:track:5cY2ycYbhzAiOCobhDRTfx,https://api.spotify.com/v1/tracks/5cY2ycYbhzAiOCobhDRTfx,https://api.spotify.com/v1/audio-analysis/5cY2ycYbhzAiOCobhDRTfx,264600.0,4.0,
302,"Etudes d'exécution transcendante, S. 139: No. 11 in D-Flat Major, ""Harmonies du soir""",Josef Bulva Plays Franz Liszt,Franz Liszt,508253,spotify:track:1DytHefTI0Fgeja0WGxqIb,https://api.spotify.com/v1/tracks/1DytHefTI0Fgeja0WGxqIb,0.279,0.0942,6.0,-22.078,1.0,0.0395,0.985,0.866,0.123,0.0358,68.335,audio_features,1DytHefTI0Fgeja0WGxqIb,spotify:track:1DytHefTI0Fgeja0WGxqIb,https://api.spotify.com/v1/tracks/1DytHefTI0Fgeja0WGxqIb,https://api.spotify.com/v1/audio-analysis/1DytHefTI0Fgeja0WGxqIb,508253.0,4.0,
303,"12 Études d'execution transcendante, S. 139: No. 12 in B Minor, ""Chasse-neige""",Liszt: 12 Etudes d'execution transcendante,Franz Liszt,309666,spotify:track:4l2DlVXRyFqAYdGxKjdp6p,https://api.spotify.com/v1/tracks/4l2DlVXRyFqAYdGxKjdp6p,0.327,0.166,10.0,-18.805,0.0,0.031,0.959,0.887,0.0898,0.105,110.225,audio_features,4l2DlVXRyFqAYdGxKjdp6p,spotify:track:4l2DlVXRyFqAYdGxKjdp6p,https://api.spotify.com/v1/tracks/4l2DlVXRyFqAYdGxKjdp6p,https://api.spotify.com/v1/audio-analysis/4l2DlVXRyFqAYdGxKjdp6p,309667.0,1.0,
304,"3 Études de concert, S. 144: No. 2, La leggierezza in F Minor","Maria Verbaite Plays Schubert, Chopin, Liszt, Grieg, Rachmaninoff & Balakirev",Franz Liszt,322693,spotify:track:2nBMJUenXMCBB7c9kxZorP,https://api.spotify.com/v1/tracks/2nBMJUenXMCBB7c9kxZorP,0.324,0.155,1.0,-23.375,1.0,0.0402,0.985,0.899,0.116,0.0499,130.845,audio_features,2nBMJUenXMCBB7c9kxZorP,spotify:track:2nBMJUenXMCBB7c9kxZorP,https://api.spotify.com/v1/tracks/2nBMJUenXMCBB7c9kxZorP,https://api.spotify.com/v1/audio-analysis/2nBMJUenXMCBB7c9kxZorP,322693.0,4.0,
305,Strict Machine - Live Session,Live Session,Goldfrapp,349973,spotify:track:0wywbLki5xBPR0NVTh3jPX,https://api.spotify.com/v1/tracks/0wywbLki5xBPR0NVTh3jPX,0.613,0.622,6.0,-5.961,1.0,0.0428,0.000722,0.00412,0.0893,0.475,126.041,audio_features,0wywbLki5xBPR0NVTh3jPX,spotify:track:0wywbLki5xBPR0NVTh3jPX,https://api.spotify.com/v1/tracks/0wywbLki5xBPR0NVTh3jPX,https://api.spotify.com/v1/audio-analysis/0wywbLki5xBPR0NVTh3jPX,349973.0,4.0,
306,Maybe Tomorrow,You Gotta Go There To Come Back,Stereophonics,272946,spotify:track:6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/tracks/6SXy02aTZU3ysoGUixYCz0,0.495,0.653,7.0,-6.769,0.0,0.0361,0.217,0.000458,0.334,0.571,80.897,audio_features,6SXy02aTZU3ysoGUixYCz0,spotify:track:6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/tracks/6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/audio-analysis/6SXy02aTZU3ysoGUixYCz0,272947.0,4.0,
307,Worn Me Down,"Banda Sonora Original De La Serie De TV ""Embrujadas""",Rachael Yamagata,271973,spotify:track:09RO78JxKByk5LaFWy0Di5,https://api.spotify.com/v1/tracks/09RO78JxKByk5LaFWy0Di5,0.614,0.861,8.0,-3.823,1.0,0.0298,0.143,0.0172,0.0738,0.664,113.689,audio_features,09RO78JxKByk5LaFWy0Di5,spotify:track:09RO78JxKByk5LaFWy0Di5,https://api.spotify.com/v1/tracks/09RO78JxKByk5LaFWy0Di5,https://api.spotify.com/v1/audio-analysis/09RO78JxKByk5LaFWy0Di5,271973.0,4.0,
308,Do You Realize??,"Greatest Hits, Vol. 1",The Flaming Lips,212693,spotify:track:1GjpSlPPKzrCFD0n8Zjhp3,https://api.spotify.com/v1/tracks/1GjpSlPPKzrCFD0n8Zjhp3,0.443,0.878,0.0,-3.241,1.0,0.0406,0.00442,9.45e-05,0.09,0.51,129.958,audio_features,1GjpSlPPKzrCFD0n8Zjhp3,spotify:track:1GjpSlPPKzrCFD0n8Zjhp3,https://api.spotify.com/v1/tracks/1GjpSlPPKzrCFD0n8Zjhp3,https://api.spotify.com/v1/audio-analysis/1GjpSlPPKzrCFD0n8Zjhp3,212693.0,4.0,
309,New Favorite Thing,Charmed,Balligomingo,232293,spotify:track:4l5uzzWyPuBLonjNmuQHM9,https://api.spotify.com/v1/tracks/4l5uzzWyPuBLonjNmuQHM9,0.48,0.708,5.0,-5.655,0.0,0.0302,0.122,0.14,0.181,0.137,100.954,audio_features,4l5uzzWyPuBLonjNmuQHM9,spotify:track:4l5uzzWyPuBLonjNmuQHM9,https://api.spotify.com/v1/tracks/4l5uzzWyPuBLonjNmuQHM9,https://api.spotify.com/v1/audio-analysis/4l5uzzWyPuBLonjNmuQHM9,232293.0,4.0,
310,Rainbow in the Sky,Dragonfly,Ziggy Marley,188333,spotify:track:2U7kXTPxWV8OS7ZR3muAJT,https://api.spotify.com/v1/tracks/2U7kXTPxWV8OS7ZR3muAJT,0.795,0.537,1.0,-5.824,0.0,0.0808,0.179,2.35e-05,0.117,0.52,79.5,audio_features,2U7kXTPxWV8OS7ZR3muAJT,spotify:track:2U7kXTPxWV8OS7ZR3muAJT,https://api.spotify.com/v1/tracks/2U7kXTPxWV8OS7ZR3muAJT,https://api.spotify.com/v1/audio-analysis/2U7kXTPxWV8OS7ZR3muAJT,188333.0,4.0,
